label,text,trainable_data
1,"['there', 'is', 'no', 'way', 'to', 'accept', 'years', 'of', 'reviews', 'to', 'build', 'a', 'pipeline', '.', 'there', 'is', 'science', 'and', 'engineering', 'behind', 'it', '.', 'instead', 'of', 'selling', 'crude', 'itself', ',', 'value', 'must', 'be', 'added', 'which', 'is', 'called', 'petro', 'chemicals', '.', 'alberta', 'is', 'the', 'best', 'place', 'to', 'refine', 'its', 'sources', '.', 'and', 'to', 'export', 'them', 'other', 'than', 'us', '.', 'best', 'refinery', 'must', 'be', 'build', 'where', 'the', 'sources', 'are', '.']",way accept year review build pipeline science engineering behind instead sell crude value must add call petro chemical alberta best place refine source export u best refinery must build source
1,"['add', 'renewable', 'power', 'generation', 'sources', 'such', 'as', 'solar', ',', 'wind', 'and', 'hydroelectric', 'with', 'energy', 'storage', 'systems', 'for', 'remote', 'communities', 'being', 'powered', 'by', 'diesel', 'generation', '.', 'since', 'the', 'diesel', 'infrastructure', 'is', 'there', 'already', 'it', 'could', 'be', 'left', 'as', 'a', 'backup', 'energy', 'source', 'that', 'can', 'be', 'used', 'in', 'emergencies', '.', 'the', 'goal', 'would', 'be', 'to', 'use', '100', '%', 'renewable', 'energy', 'sources', 'in', 'all', 'communities', 'that', 'are', 'too', 'remote', 'to', 'have', 'access', 'to', 'the', 'electrical', 'grid', '.']",add renewable power generation source solar wind hydroelectric energy storage system remote community power diesel generation since diesel infrastructure already could leave backup energy source use emergency goal would use renewable energy source community remote access electrical grid
0,"['lol', 'solar', 'energy', 'in', 'northern', 'canada', '...', 'what', 'are', 'these', 'communities', 'gon', 'na', 'do', 'in', 'the', 'dead', 'of', 'winter', 'with', 'maybe', '5', 'hrs', 'of', 'sunlight', '?', 'wind', 'power', '...', 'lol', ',', 'take', 'a', 'look', 'at', 'the', 'wind', 'mill', 'farms', 'in', 'southern', 'alberta', 'less', 'then', '10', '%', 'of', 'the', 'turbines', 'are', 'in', 'operation', ',', 'even', 'during', 'the', 'hottest', 'days', 'of', 'summer', 'when', 'everyone', 'has', 'the', 'a/c', 'on', 'full', '...', 'one', 'would', 'think', 'there', 'would', 'be', 'more', 'then', '10', '%', 'of', 'those', 'turbines', 'spinning', 'to', 'produce', 'the', 'electricity', ""'s"", 'higher', 'demand', '...', 'nope', 'they', 'imported', 'at', 'ridiculous', 'rates', 'bc', '.', 'there', 'are', 'several', 'wind', 'farms', 'across', 'north', 'america', 'with', 'reduced', 'turbines', 'actually', 'operating', 'due', 'to', 'breakdowns', ',', 'lack', 'of', 'parts', 'to', 'make', 'repairs', 'and', 'the', 'costs', 'to', 'make', 'those', 'repairs', '.', 'so', ',', 'when', 'those', 'solar', 'panels', 'are', 'covered', 'with', 'snow', 'and', 'only', 'getting', '4', 'or', '5', 'hrs', 'of', 'questionable', 'sunlight', ',', 'those', '``', 'remote', 'communities', ""''"", 'will', 'be', 'relying', 'on', 'diesel', 'generators', '9-10', 'months', 'of', 'the', 'year', '.']",lol solar energy northern canada community gon na dead winter maybe hr sunlight wind power lol take look wind mill farm southern alberta less turbine operation even hot day summer everyone full one would think would turbine spin produce electricity high demand nope import ridiculous rate bc several wind farm across north america reduced turbine actually operate due breakdowns lack part make repair cost make repair solar panel cover snow get hr questionable sunlight remote community rely diesel generator month year
0,"['the', 'dead', 'of', 'winter', 'is', 'the', 'problem', '.', 'the', 'water', 'is', 'frozen', '(', 'hydro', 'power', ')', 'the', 'sun', 'is', 'not', 'out', 'long', 'enough', '(', 'solar', ')', 'wind', 'if', 'there', 'is', 'enough.are', 'the', 'turbines', 'dependable', '?', 'i', 'know', 'that', 'in', 'the', 'netherlands', 'they', 'run', 'the', 'entire', 'railway', 'system', 'on', 'it', '.', 'i', 'think', 'it', 'would', 'be', 'your', 'best', 'bet', '.', 'is', 'it', 'affordable', 'and', 'easy', 'to', 'maintain', '?']",dead winter problem water frozen hydro power sun long enough solar wind turbine dependable know netherlands run entire railway system think would best bet affordable easy maintain
0,"['it', ""'s"", 'fair', 'to', 'say', 'there', 'are', 'some', 'challenges', '.', 'but', 'regarding', 'snow', 'and', 'solar', 'panels', ',', 'ottawa', 'hydro', 'did', 'a', 'study', 'in', '2010', 'and', 'concluded', 'a', 'tilt', 'of', '45', 'degrees', 'was', 'sufficient', 'to', 'make', 'the', 'snow', 'slide', 'off', '.', 'optimal', 'solar-pv', 'tilt', 'angle', 'and', 'azimuth', ':', 'an', 'ontario', '(', 'canada', ')', 'case-study', 'ian', 'h.', 'rowlands', ',', 'briana', ',', 'paige', ',', 'kemery', ',', 'ian', 'beausoleil-morrison', 'energy', 'policy', '39', '(', '2011', ')', '1397–1409']",fair say challenge regard snow solar panel ottawa hydro study conclude tilt degree sufficient make snow slide optimal tilt angle azimuth ontario canada ian rowlands briana paige kemery ian energy policy
1,"['have', 'the', 'current', 'batch', 'of', 'bench', 'warmers', '(', 'that', ""'s"", 'the', 'current', 'fed', 'government', ')', 'resign', ',', 'turn', 'the', 'leadership', 'of', 'this', 'once', 'great', 'nation', 'back', 'to', 'a', 'nation', 'of', 'greatness', 'like', 'it', 'was', '2', 'years', 'ago', '.', 'allow', 'pipelines', 'to', 'both', 'the', 'west', 'and', 'east', 'coast', '.', 'have', 'neb', 'cleared', 'of', 'liberal', 'sheep', '.', 'canada', ""'s"", 'climate', 'goals', '?', 'ha', '...', 'those', 'are', 'comrade', 'trudeau', ""'s"", 'gaols', ',', 'not', 'canada', ""'s"", 'goals', '.']",current batch bench warmer current fed government resign turn leadership great nation back nation greatness like year ago allow pipeline west east coast neb clear liberal sheep canada climate goal ha comrade trudeau gaol canada goal
1,"['generate', 'more', 'programs', ',', 'like', 'planet', 'protector', 'academy', 'for', 'elementary', 'children', 'to', 'educate', 'them', 'to', 'become', 'earth-minded', 'citizens', '.', 'if', 'they', 'are', 'taught', 'young', ',', 'they', 'will', 'think', 'green', 'and', 'continue', 'to', 'move', 'energy', 'saving', 'initiatives', 'forward', '.']",generate program like planet protector academy elementary child educate become citizen taught young think green continue move energy save initiative forward
1,"['we', 'waste', 'a', 'lot', 'of', 'energy', 'in', 'our', 'landfills', '.', 'most', 'of', 'that', 'can', 'be', 'recaptured', '.', 'even', 'the', 'methane', 'produced', 'should', 'be', 'captured', '.', 'our', 'grandparents', 'were', 'the', 'best', 'of', 'the', 'recyclers', '.', 'it', ""'s"", 'amazing', 'to', 'me', 'how', 'this', 'infinity', 'has', 'been', 'lost', '.', 'because', 'it', ""'s"", 'cheaper', 'to', 'buy', 'a', 'fridge', 'new', 'than', 'it', 'is', 'to', 'fix', 'one', 'that', ""'s"", 'what', 'we', 'do', '.', 'insane', '.', 'and', 'then', 'we', 'throw', 'it', 'in', 'the', 'dump', '.', 'as', 'if', 'the', 'parts', 'have', 'no', 'value', '.', 'which', 'they', 'do', '.']",waste lot energy landfill recapture even methane produce capture grandparent best recyclers amaze infinity lose cheap buy fridge new fix one insane throw dump part value
1,"['it', 'would', 'be', 'great', 'to', 'see', 'how', 'much', 'energy', 'could', 'be', 'used', 'by', 'converting', 'organic', 'waste', '-', 'humans', 'and', 'animal', 'feces', 'and', 'food', 'waste', '-', 'into', 'energy', 'that', 'can', 'be', 'used', 'at', 'home', ',', 'through', 'combustion', 'or', 'decay', '.']",would great see much energy could use convert organic waste human animal feces food waste energy use home combustion decay
1,"['making', 'home', 'water', 'purification', 'easy', '&', 'cost-affordable', '.', 'this', 'would', 'increase', 'our', 'water', 'supply', 'by', 'cleaning', '‘', 'grey', '’', 'or', 'used', 'water', 'for', 'reuse', '.']",make home water purification easy would increase water supply clean grey used water reuse
1,"['in', 'response', 'to', 'global', 'climate', 'change', ',', 'there', 'has', 'been', 'a', 'requirement', 'towards', 'waste-to-energy', 'technologies', 'to', 'produce', 'alternative/', 'clean', 'energy', 'from', 'waste', 'feedstocks', ',', 'such', 'as', 'msw', ',', 'industrial', 'waste', ',', 'medical', 'waste', ',', 'biomass', 'waste', ',', 'sewage', 'sludge', ',', 'used', 'tires', ',', 'etc', '.', 'typically', ',', 'the', 'waste', 'is', 'sent', 'to', 'landfills', 'and', 'the', 'energy', 'in', 'waste', 'is', 'essentially', 'lost', ',', 'creating', 'mountains', 'of', 'trash', ',', 'emitting', 'harmful', 'pollutants', 'into', 'our', 'air', ',', 'water', ',', 'and', 'soil', '.', 'the', 'waste', 'feedstock', 'can', 'be', 'a', 'cost-effective', 'and', 'environmentally', 'sound', 'supply', 'of', 'clean', 'energy', 'source', 'and', 'replace', 'a', 'portion', 'of', 'fossil', 'fuels', '.', 'non-recyclable', 'waste', 'products', '(', 'e.g', '.', 'contaminated', 'plastic', ',', 'paper', ',', 'diapers', ',', 'medical', 'waste', ',', 'waste', 'biomass', ',', 'anaerobic', 'digestion', 'and', 'industrial', 'byproducts', ',', 'etc', '.', ')', 'are', 'very', 'difficult', 'to', 'recycle', 'and', 'reuse', '.', 'therefore', ',', 'a', 'circular', 'economy', 'should', 'include', 'the', 'use', 'of', 'effective', 'waste-to-energy', 'technologies', 'to', 'extract', 'energy', 'from', 'non-recyclable', 'waste', '.', 'the', 'waste', ',', 'potentially', ',', 'can', 'be', 'transformed', 'to', 'various', 'forms', 'of', 'clean', 'energy', 'products', ',', 'such', 'as', 'electricity', ',', 'hydrogen', ',', 'liquid', 'synthetic', 'fuels', ',', 'and', '“', 'green', '”', 'chemicals', '.', 'the', 'primary', 'challenge', 'of', 'these', 'technologies', 'is', 'the', 'heterogeneous', 'nature', 'of', 'waste', ',', 'which', 'creates', 'a', 'widely', 'varying', 'chemical', 'constituency', 'of', 'the', 'energy', 'products', 'generated', 'from', 'these', 'processes', '.', 'an', 'effective', 'waste-to-energy', 'technology', 'application', 'in', 'combination', 'with', 'a', 'reliable', 'scrubbing/', 'cleaning', 'system', 'can', 'provide', 'a', 'solution', 'for', 'waste', 'disposal', 'and', 'clean', 'energy', 'production', '.', 'https', ':', '//www.linkedin.com/pulse/perspectives-waste-to-energy-technologies-zoltan-kish-ph-d-', '?', 'trk=pulse_spock-articles']",response global climate change requirement towards technology produce clean energy waste feedstock msw industrial waste medical waste biomass waste sewage sludge use tire etc typically waste send landfill energy waste essentially lose create mountain trash emit harmful pollutant air water soil waste feedstock environmentally sound supply clean energy source replace portion fossil fuel waste product contaminate plastic paper diaper medical waste waste biomass anaerobic digestion industrial byproduct etc difficult recycle reuse therefore circular economy include use effective technology extract energy waste waste potentially transform various form clean energy product electricity hydrogen liquid synthetic fuel green chemical primary challenge technology heterogeneous nature waste create widely vary chemical constituency energy product generate process effective technology application combination reliable clean system provide solution waste disposal clean energy production http
1,"['bring', 'back', 'the', 'hemp', 'industry', '.', 'plain', 'and', 'simple', '.', 'seeds', ',', 'h2o', ',', 'reap.so', 'many', 'bi', 'products', '.']",bring back hemp industry plain simple seed many bi product
0,"['paper', ',', 'clothing', ',', 'yarn', ',', 'rope', 'only', 'a', 'few', 'items', 'it', 'can', 'be', 'used', 'for', '.', 'totally', 'renewable', '.']",paper clothing yarn rope item use totally renewable
1,"['we', 'should', 'institute', 'a', 'foreign', 'oil', 'tax', ',', 'particularly', 'from', 'countries', 'that', 'do', 'not', 'have', 'environmental', 'controls', 'equal', 'to', 'those', 'that', 'the', 'canadian', 'oil', 'industry', 'is', 'expected', 'to', 'maintain', '.', 'as', 'well', ',', 'the', 'risks', 'of', 'transportation', 'to', 'the', 'world', 'environment', ',', 'should', 'also', 'affect', 'which', 'countries', 'we', 'tax', ',', 'in', 'order', 'to', 'provide', 'a', 'sinking', 'fund', 'against', 'future', 'environmental', 'disasters', '.']",institute foreign oil tax particularly country environmental control equal canadian oil industry expect maintain well risk transportation world environment also affect country tax order provide sinking fund future environmental disaster
0,"['absolutely', '!', 'if', 'the', 'feds', 'want', 'to', 'kill', 'energy', 'east', 'then', 'they', 'also', 'need', 'to', 'consider', 'all', 'the', 'bad', 'stuff', 'associated', 'with', 'foreign', 'oil', 'coming', 'into', 'eastern', 'canada', '.', 'tax', 'it', 'until', 'nobody', 'can', 'drive', 'a', 'car', 'in', 'eastern', 'canada', '.']",absolutely fed want kill energy east also need consider bad stuff associate foreign oil come eastern canada tax nobody drive car eastern canada
1,"['we', 'should', 'take', 'after', 'the', 'u.k.', 'and', 'try', 'to', 'at', 'least', 'cut', 'down', 'on', 'how', 'many', 'petrol', 'cars', 'there', 'are', 'investment', 'in', 'electric', 'cars', ',', 'as', 'well', 'as', 'alternative', 'fuel', 'sources', 'incentives', 'for', 'purchasing', 'more', 'fuel', 'efficient', 'cars', ',', 'electric', 'cars', 'a', 'crack', 'down', 'on', 'lobbying', 'for', 'oil', 'companies', 'within', 'the', 'government', 'more', 'investment', 'in', 'solar', 'energy', 'encourage', 'more', 'canadians', 'to', 'compost-', 'more', 'cities', 'make', 'commercials', 'on', 'ways', 'canadians', 'can', 'lesson', 'their', 'carbon', 'footprint', ':', 'ex', ':', 'using', 'glass', 'jars', 'to', 'buy', 'bulk', 'foods', ',', 'using', 'reusable', 'bags', ',', 'properly', 'understanding', 'recycling', ',', 'donating', 'clothes', '(', 're', ':', 'textile', 'waste', ')', ',', 'etc', '.']",take try least cut many petrol car investment electric car well alternative fuel source incentive purchase fuel efficient car electric car crack lobbying oil company within government investment solar energy encourage canadian city make commercial way canadian lesson carbon footprint ex use glass jar buy bulk food use reusable bag properly understand recycle donate clothes textile waste etc
1,"['service', 'stations', 'now', 'have', 'decided', 'to', 'charge', 'for', 'tire', 'inflation', 'many', 'using', 'inferior', 'compressors', '.', 'if', 'it', 'were', 'a', 'municipal', 'or', 'better', 'yet', 'a', 'provincial', 'law', 'that', 'stations', 'that', 'are', 'licensed', 'to', 'sell', 'fuel', 'must', 'provide', 'a', 'tire', 'inflator', 'compressor', 'preferably', 'with', 'a', 'storage', 'tank', 'for', 'air', 'so', 'that', 'people', 'will', 'be', 'less', 'inclined', 'to', 'run', 'inadequately', 'inflated', 'tires', '.', 'under', 'inflated', 'tires', 'cause', 'more', 'rolling', 'resistance', 'and', 'contribute', 'to', 'poor', 'fuel', 'economy', '.', 'low', 'tire', 'pressure', 'also', 'greatly', 'decreases', 'tire', 'life', 'and', 'therefore', 'more', 'tires', 'are', 'damaged', 'and', 'put', 'into', 'landfill.this', 'would', 'be', 'a', 'very', 'inexpensive', 'and', 'easy', 'service', 'to', 'provide', 'and', 'would', 'benefit', 'the', 'consumer', 'and', 'the', 'environment', 'at', 'minimal', 'cost', '.']",service station decide charge tire inflation many use inferior compressor municipal good yet provincial law station license sell fuel must provide tire inflator compressor preferably storage tank air people less inclined run inadequately inflated tire inflated tire cause rolling resistance contribute poor fuel economy low tire pressure also greatly decrease tire life therefore tire damage put would inexpensive easy service provide would benefit consumer environment minimal cost
